KernelName,ipc,issued_ipc,inst_per_warp,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,dram_read_transactions,dram_write_transactions,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_read_transactions,l2_write_transactions,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_tex_read_transactions,l2_tex_write_transactions,l2_read_throughput,l2_write_throughput,l2_atomic_throughput,l2_atomic_transactions,eligible_warps_per_cycle
"[[ convolutionSeparable ]] convolutionColumnsKernel(float*, float*, int, int, int)",0.346317001485,0.345572307508,9.83400936719e-06,0.0211314110363,0.041820953749,0.0,0.0,0.24895834375,0.125,0.0307557548465,0.198201255727,0.0,0.0,0.00224174257722,0.0207674847237,0.0475732640324,0.177503005587,0.282832485614,0.37292166391,0.14730597596,0.297729017035,0.504234240982,0.378694320349,0.0866319970675,0.0,0.0,0.644975237977,0.194705076091,0.00139907179553,0.0,0.0,0.0,0.0,0.0492757032714,0.0,0.0739135665306,0.0,0.0,0.0106115418396,0.0106490591462,0.5,0.036885463,0.0,0.00128470076732,0.0,5.96569033278e-05,0.00560784800671,0.00448932390282,0.0,0.00841557174513,0.000167096391886,0.000167096391886,0.00570260078289,0.0137663509379,0.0,0.0,0.0027731142312,0.0207341765264,0.4999984,0.239071279795,0.220583108604,0.0027748325528,0.0207382772411,0.239072677753,0.220583108604,0.0,0.0,0.11635439851
"[[ nvgraph_SSSP ]] void nvgraph::DeviceSpmvSearchKernel<nvgraph::SpmvBlockThread<int=128, int=4>, int, float>(int, nvgraph::Coord<int=4>*, nvgraph::CsrMvParams<nvgraph::Coord, nvgraph::SpmvBlockThread<int=128, int=4>>)",0.0150062115565,0.0206132984034,3.17976643576e-07,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,3.52096298619e-08,0.0,1.50241784103e-07,0.0,6.35288288721e-05,0.0,0.000228237453647,0.0,0.000161034988372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69972549616e-08,4.43670127997e-08,0.0,0.0,0.0,9.40837232764e-09,0.0,6.62490926178e-09,1.88348262108e-10,7.67980508223e-08,0.0,4.50772305073e-08,2.71974161439e-08,2.71974161439e-08,9.67839081863e-09,3.52298272741e-08,0.0,0.0,2.64362386918e-08,3.51531584445e-08,1.0,0.0,0.000169097817629,0.0,3.51601108823e-08,0.00281341150302,0.00067639125738,0.0,0.0,0.00716339594073
"[[ nvgraph_SSSP ]] void axpy_kernel_val<float, float, int=0>(cublasAxpyParamsVal<float, float, float>)",0.0420816722289,0.0450299789004,5.62275772178e-07,0.0,0.0,0.0,0.0,0.0625,0.03125,0.0,0.0,0.0,0.0,3.05327996593e-09,1.7604814931e-08,0.0,3.00483568206e-07,0.000122572922716,9.52932433082e-05,8.73585387063e-05,0.000109892104357,8.05067584797e-05,0.000268391643534,0.000102752717528,0.0,0.0,0.0,0.0,3.81110474288e-09,0.0,0.0,0.0,0.0,1.84286167187e-09,0.0,2.76429294252e-09,0.0,0.0,1.38062927052e-07,1.51210023215e-07,0.0,6.02372568791e-08,0.0,3.7140166417e-08,0.0,3.87885908686e-08,8.47567179486e-10,2.05931065782e-07,0.0,1.43863501619e-07,1.85849010317e-07,1.85849010317e-07,2.1292459801e-08,6.69366718207e-08,0.0,0.0,6.79788994931e-08,1.75765792222e-08,1.0,0.00014177916078,8.14174655581e-05,3.77935483242e-09,1.75800554412e-08,0.00420921255954,0.000569922265474,0.0,0.0,0.0150806156793
"[[ nvgraph_SSSP ]] void nvgraph::DeviceSpmvKernel<nvgraph::SpmvBlockThread<int=128, int=4>, int, float, nvgraph::MinPlusSemiring<float>, bool=0, bool=1>(nvgraph::CsrMvParams<int=4, nvgraph::SpmvBlockThread<int=128, int=4>>, int const &, nvgraph::Coord<nvgraph::CsrMvParams>*, nvgraph::CsrMvParams*, int=4*, int)",0.0401124248445,0.0403051463374,6.94895299133e-06,0.0105657055182,0.0376388583741,0.0,0.0,0.06398809375,0.03125,3.75436460529e-07,1.28889973038e-06,0.0,0.0,6.56455192675e-08,8.80240746548e-08,0.0,1.35217605693e-06,0.000219341021378,4.23525488806e-05,0.000598070000095,0.000202877736575,0.0,0.000461633629581,0.000780525457628,0.0,0.0,0.000677297785944,0.000382547481504,7.81276472291e-08,0.0,0.0,0.0,0.0,2.45714889583e-09,1.47302826329e-08,0.0,0.0,0.0,8.08525376722e-07,8.21242461414e-07,1.1015625,2.95208541347e-07,0.0,1.51538221704e-07,0.0,1.23192969173e-07,7.51509565811e-08,9.84338463412e-07,0.000123456790123,7.67272008635e-07,4.44224463684e-07,4.44224463684e-07,1.84857264636e-07,5.31970391839e-07,0.0,0.0,2.22819726116e-07,8.78828961112e-08,1.0,0.000970641953918,0.000150309171225,6.99180643998e-08,8.79002772058e-08,0.00370759655548,0.000325669862232,0.0,0.0,0.0128102734514
"[[ nvgraph_SSSP ]] void thrust::system::cuda::detail::bulk_::detail::launch_by_value<unsigned int=0, thrust::system::cuda::detail::bulk_::detail::cuda_task<thrust::system::cuda::detail::bulk_::parallel_group<thrust::system::cuda::detail::bulk_::concurrent_group<thrust::system::cuda::detail::bulk_::agent<unsigned long=1>, unsigned long=0>, unsigned long=0>, thrust::system::cuda::detail::bulk_::detail::closure<thrust::system::cuda::detail::for_each_n_detail::for_each_kernel, thrust::tuple<thrust::system::cuda::detail::bulk_::detail::cursor<unsigned int=0>, thrust::device_ptr<float>, thrust::detail::wrapped_function<thrust::detail::device_generate_functor<thrust::detail::fill_functor<float>>, void>, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>>(unsigned long=1)",0.230628384433,0.212164984233,5.80695150921e-07,0.0,0.034850801761,0.0,0.0,0.0,0.03125,2.08575811405e-07,0.0,0.0,0.0,0.0,1.7604814931e-08,0.0,6.00967136413e-07,0.0,9.52932433082e-05,0.0,0.000109892104357,0.0,0.000558254611347,0.0,0.0,0.0,0.0,0.000579349364369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.91053707313e-07,6.78181481366e-07,0.03125,0.0,0.0,1.9912626226e-07,0.0,1.55306078954e-07,4.23783589743e-10,1.23699001442e-06,0.0,5.62985836336e-07,4.44224463684e-07,4.44224463684e-07,9.77517472682e-08,3.52298272741e-07,0.0,0.0,0.0,1.75765792222e-08,1.0,0.0,8.14174655581e-05,0.0,1.75800554412e-08,0.00164660906141,0.000569922265474,0.0,0.0,0.100914908295
"[[ nvgraph_SSSP ]] void nrm2_kernel<float, float, float, int=1, int=0, int=128, int=0>(cublasNrm2Params<float, float>)",0.0326707312322,0.0330911270996,4.93362366307e-06,0.0105657055182,0.0209104768745,0.0,0.08928575,0.0464285625,0.03125,1.7520368158e-06,2.17271668835e-06,0.0,0.0,3.81659995741e-09,5.28144447929e-08,0.0,1.50241784103e-06,3.2256035142e-05,1.08422532684e-05,6.04789899612e-05,0.000135251821429,0.0,0.00052604762493,4.7424332442e-05,0.0,1.97059505962e-05,0.0011582259498,0.00184418843419,4.7638809286e-09,0.0,0.0,0.0,0.0,5.5792637116e-07,8.30419683429e-07,2.15154134026e-07,8.26983915155e-07,1.60182092155e-07,1.83993665529e-06,1.91502514431e-06,0.54956897,9.38045832316e-07,0.0,2.45569088956e-07,0.0,6.34221275206e-07,8.46625438176e-08,2.2550153513e-06,0.0,1.66977570879e-06,2.52482679869e-06,2.52482679869e-06,2.2841002332e-07,8.27900940941e-07,0.0,0.0,5.68379131873e-07,7.0306316889e-08,0.98979592,9.81548062562e-05,0.00012525763831,5.66903224863e-09,7.03202217647e-08,0.00857786560085,0.000313144102342,0.0,0.0,0.00979182418558
"[[ mergeSort ]] void mergeElementaryIntervalsKernel<unsigned int=1>(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int)",0.679315949632,0.678471359892,5.65129784726e-06,0.0110086304592,0.0206238778785,0.0,0.0,0.11675175,0.12224284375,0.0471865229657,0.129131476021,0.0,0.0,0.00186895922966,0.0223559143605,0.0342387531644,0.157752521132,0.195243496208,0.315545122986,0.126234139247,0.30509258292,0.345455772687,0.320371552518,0.0710882541995,0.0,0.0,0.400011366538,0.284364641235,0.00120602028478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0217828295875,0.0218581259716,0.70797128,0.0,0.0,0.00562703134686,0.0,0.00190912154442,0.00573745684971,0.0180987058875,0.0,0.0209271656448,0.00770306524671,0.00770306524671,0.0074524364218,0.0221203470347,0.0,0.0,0.00249643255705,0.0223200585399,0.45463556,0.204872592758,0.226038667722,0.00249800803907,0.0223244729034,0.204873038086,0.226038667722,0.0,0.0,0.330246677207
"[[ mergeSort ]] mergeRanksAndIndicesKernel(unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)",0.438460951602,0.439634587721,1.00201420366e-05,0.0,0.0,0.0,0.0,0.1964014375,0.27065278125,0.0,0.0,0.0,0.0,4.99974594421e-05,0.000156119498808,0.000133638952389,0.000891684988652,0.137163736774,0.100297791489,0.215108590006,0.173398716263,0.109742127942,0.14738475709,0.196567062473,0.0,0.0,0.0,0.0,4.09769981955e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000150147493843,0.000151353084195,0.0,0.0,0.0,7.01454412893e-05,0.0,1.82284631197e-05,1.77439130767e-05,9.85575653943e-05,0.0,0.000148534269972,6.73000062482e-05,6.73000062482e-05,4.65801593319e-05,4.50941789108e-05,0.0,0.0,5.23966250871e-05,0.000155869104543,0.56545249,0.349112013769,0.128468592823,5.23043812033e-05,0.000155899931652,0.350228160062,0.128554214775,0.0,0.0,0.264437997648
"[[ mergeSort ]] void generateSampleRanksKernel<unsigned int=1>(unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)",0.0476566524255,0.0481113914416,1.60074095693e-05,0.0,0.0,0.0,0.0,0.5962169375,0.125,0.0,0.0,0.0,0.0,0.000253353538373,0.000144218643914,0.00861473944017,0.0034089860813,0.0429408452608,0.0154272447599,0.178939978545,0.0123166307094,0.544139446448,0.0433305703381,0.0251999662977,0.0,0.0,0.0,0.0,6.82949969924e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000239316292533,0.000240825956375,0.0,0.0,0.0,0.000113445096406,0.0,2.9828426378e-05,3.00875047822e-05,0.000141266104404,0.0,0.000235941897195,9.97918527348e-05,9.97918527348e-05,7.82943103664e-05,7.39544534137e-05,0.0,0.0,0.00056529553346,0.000143987336989,0.05137126,0.290411908942,0.00912521297541,0.000565612575188,0.000144015814174,0.290444016763,0.00913133351986,0.0,0.0,0.0212014914435
"[[ mergeSort ]] void mergeSortSharedKernel<unsigned int=1>(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int)",0.70916902576,0.708796513787,4.67813442452e-05,0.0158618288034,0.0414429550586,0.0,0.0,0.25,0.125,0.238403904472,0.557964325023,0.0,0.0,0.00160079804678,0.0184599864211,0.0339712808757,0.157477428426,0.0490707523144,0.0805380975116,0.0255572306168,0.0642991033413,0.0874814735337,0.0816288067878,0.0150304419995,0.0,0.0,0.441178372558,0.366725331056,0.000999058241718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0892981555312,0.0896033637135,0.62186318,0.0,0.0,0.0352863322766,0.0,0.0106056806427,0.0203422391307,0.0870465724449,0.0,0.0832834998955,0.0421836955914,0.0421836955914,0.0160473604235,0.0528720228894,0.0,0.0,0.0019802706615,0.0184303791345,0.0,0.0414782889272,0.0476382726707,0.00198147038638,0.0184340242143,0.0414783113316,0.0476382726707,0.0,0.0,0.455038520613
"[[ conjugateGradient ]] void reduce_1Block_kernel<float, float, float, int=128, int=7>(float*, int, float*)",0.0329672410733,0.0327510905227,1.79928247097e-06,0.0111872225796,0.0209104768745,0.0,0.0,0.25,0.03125,5.42297109652e-07,6.6286271848e-07,0.0,0.0,1.83196797956e-08,1.7604814931e-08,1.19870090627e-06,8.56378169388e-06,0.000922522522535,1.08422532684e-05,0.000480471966408,9.29856233543e-05,0.00522143850797,0.0074505520011,0.000282569975275,0.0,0.0,0.000865937761247,0.00137761318237,1.14333142286e-08,0.0,0.0,0.0,0.0,4.48429673489e-08,2.6882765805e-07,0.0,0.0,0.0,2.09350320758e-07,2.15496919313e-07,0.68548387,6.7134652705e-08,0.0,3.90429832922e-08,0.0,4.68800830968e-08,3.64453887179e-08,2.86939975788e-07,0.0,1.97572542224e-07,2.49309647986e-07,2.49309647986e-07,6.87165748123e-08,2.18424929099e-07,0.0,0.0,8.1197018839e-08,1.75765792222e-08,1.0,0.00077978539001,6.88916991002e-05,2.26761289945e-08,1.75800554412e-08,0.0043618783009,0.000519819206209,0.0,0.0,0.010218609887
"[[ conjugateGradient ]] void scal_kernel_val<float, float, int=0>(cublasScalParamsVal<float, float>)",0.261441871085,0.261421904302,6.51464342937e-07,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.000200099755847,0.00230749830263,0.00424673813235,0.0195362396705,0.293284195061,0.481357019944,0.15274947817,0.384300420866,0.522912073779,0.484195299998,0.0898333707012,0.0,0.0,0.0,0.0,0.000124882280215,0.0,0.0,0.0,0.0,0.000161031710037,0.0,0.0,0.000483094978171,0.0,0.000680078126472,0.000683438519658,0.0,0.000241081457516,0.0,0.000203219714682,0.0,0.000106056756361,9.87487336441e-05,0.00105128651254,0.0,0.000629276219702,0.000594132088567,0.000594132088567,0.000317141510345,0.000461764392047,0.0,0.0,0.000247586705165,0.00230379739182,1.0,0.247905850365,0.284722605532,0.000247683798298,0.00230425302678,0.248001962555,0.284740954031,0.0,0.0,0.120306453818
"[[ conjugateGradient ]] void axpy_kernel_val<float, float, int=0>(cublasAxpyParamsVal<float, float, float>)",0.267728096147,0.267237394725,1.02372968176e-06,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.000400199511694,0.00230749830263,0.00849380023792,0.0195807112386,0.396327098086,0.325233680014,0.206416705833,0.259656419104,0.706635514856,0.327888623356,0.121395560077,0.0,0.0,0.0,0.0,0.00024976456043,0.0,0.0,0.0,0.0,0.000322063420074,0.0,0.000483095206082,0.0,0.0,0.00103490526323,0.00103912795582,0.0,0.000482162915033,0.0,0.000332541351298,0.0,0.000159085159827,0.000148123100466,0.00105128651254,0.0,0.00100640575739,0.00103973455467,0.00103973455467,0.000443998114483,0.000577205490058,0.0,0.0,0.000495116761247,0.00230379739182,1.0,0.335005458624,0.192375673239,0.000495367596595,0.00230425302678,0.335063815771,0.192381793784,0.0,0.0,0.122840062699
"[[ conjugateGradient ]] void copy_kernel<float, int=0>(cublasCopyParams<float>)",0.362247912527,0.360931797528,8.99641235484e-07,0.0,0.0,0.0,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.000200099755847,0.00230749830263,0.00424660854306,0.0195745513254,0.291639894713,0.478658287694,0.151893086914,0.382145837269,0.519946982942,0.482413009919,0.0893297191398,0.0,0.0,0.0,0.0,0.000124882280215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000916629550975,0.00092114429795,0.0,0.0,0.0,0.000332541351298,0.0,0.000159085159827,9.87487336441e-05,0.00105128651254,0.0,0.00091249166353,0.000891200399302,0.000891200399302,0.000317141510345,0.000461764392047,0.0,0.0,0.000247533832688,0.00230379739182,0.0,0.246515964094,0.283126305808,0.000247683798298,0.00230425302678,0.246553681165,0.283138533763,0.0,0.0,0.181002674359
"[[ conjugateGradient ]] void dot_kernel<float, float, float, int=128, int=0, int=0>(cublasDotParams<float, float>)",0.215017520052,0.216231097291,3.64070330912e-05,0.00315117940797,0.00784142882794,0.0,0.0,0.25,0.03125,4.80558669477e-05,6.00995531421e-05,0.0,0.0,0.000400199511694,1.69006223337e-06,0.00624578247615,0.00149761010394,0.730340830942,4.23525488806e-05,0.380379109039,0.000346582794073,0.95753402714,0.0462032065551,0.223704446775,0.0,0.0,0.00282795347954,0.00439876029558,0.00024976456043,0.0,0.0,0.0,0.0,0.000323935767533,1.12244753663e-05,0.000483095206082,0.0,0.0,0.00040734519136,0.000410435613613,0.54956897,0.00024388455918,0.0,0.000150830514776,0.0,5.67569125132e-05,0.000101058636731,0.000244752179697,0.0,0.000368489095777,0.000162889858189,0.000162889858189,0.00026542018981,0.000273496195094,0.0,0.0,0.000495179075238,1.68735160534e-06,0.98345588,0.617338976322,0.000256778163132,0.000495367596595,1.68768532235e-06,0.61753164518,0.000275566809535,0.0,0.0,0.083026673515
"[[ conjugateGradient ]] void csrMv_kernel<float, float, float, int=128, int=1, int=2>(cusparseCsrMvParams<float, float, float>)",0.611162513365,0.610287268739,2.97812271057e-06,0.0105657055182,0.0209104768745,0.0,0.0,0.10937490625,0.03125,0.010935379501,0.0289609140789,0.0,0.0,0.00210104590975,0.00230749830263,0.033972511974,0.0215613486784,0.283670387114,0.0653383201028,0.207358406799,0.0521640754654,0.56784895768,0.0725286525996,0.24390069723,0.0,0.0,0.148621397654,0.109174340823,0.0024976456043,0.0,0.0,0.0,0.0,0.00257650643917,0.0067575466184,0.00144928469682,0.00144928401308,0.0,0.0115910125817,0.0116311130146,0.5625,0.00409838385812,0.0,0.0026418560442,0.0,0.00127268163262,0.00167872818943,0.00946158342523,0.0,0.011188776675,0.00594136168179,0.00594136168179,0.00456683774897,0.00923528784094,0.0,0.0,0.00302290458569,0.00230379739182,0.75,0.411007270293,0.0386476065995,0.00302493324852,0.00230425302678,0.410986697382,0.0386476065995,0.0,0.0,0.330736544398
"[[ concurrentKernels ]] sum(long*, int)",0.0109113457218,0.0127254228968,2.38870259077e-06,0.0163288224216,0.041820953749,0.0,0.0,0.0625,0.03125,5.00581947371e-07,6.26037011897e-07,0.0,0.0,1.52663998296e-09,1.7604814931e-08,0.0,0.0,0.000161280162181,3.17644144361e-05,8.3998595994e-05,0.000101438868287,0.0,0.0,9.88006912062e-05,0.0,0.0,0.000856907123947,0.00133338804083,3.81110474288e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40684171286e-08,6.42868960975e-08,0.33836207,0.0,0.0,6.1665361698e-09,0.0,2.09873079667e-08,9.27615190882e-09,8.12094271098e-08,0.0,5.94635806692e-08,8.61251511224e-08,8.61251511224e-08,3.29065287834e-08,9.15975509126e-08,0.0,0.0,1.8883027637e-08,1.75765792222e-08,1.0,0.000136326117894,7.51545856127e-05,3.77935483242e-09,1.75800554412e-08,0.00225727202113,0.000544870739125,0.0,0.0,0.00395757493859
"[[ concurrentKernels ]] clock_block(long*, long)",0.0316183377269,0.0313444527276,0.0539901694651,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,1.7604814931e-08,0.0,1.50241784103e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00157046218573,0.00157581760068,0.0,0.0,0.0,2.02808565287e-07,0.0,1.93083233294e-07,4.7087065527e-11,1.53275274278e-06,0.0,0.00139097687446,0.00131482282026,0.00131482282026,9.67839081863e-10,3.52298272741e-09,0.0,0.0,1.69947248733e-08,1.75765792222e-08,1.0,0.0,0.0,0.0,1.75800554412e-08,0.0,0.0,0.0,0.0,0.00930826514372
"[[ SobolQRNG ]] sobolGPU_kernel(unsigned int, unsigned int, unsigned int*, float*)",0.532401004671,0.581807178178,0.00102044133793,0.0105657055182,0.0209104768745,0.0,0.0,0.25,0.125,4.1715162281e-06,0.0115522241548,0.0,0.0,6.10655993186e-07,0.0220060186637,1.55507144598e-06,0.187288403227,0.000187084986236,0.957213167007,9.74383703665e-05,0.764209116514,3.45028982141e-05,0.96789784027,5.73044003194e-05,0.0,0.0,0.0910608844165,6.41264559278e-05,3.81110474288e-07,0.0,0.0,0.0,0.0,0.00153571805989,0.0,0.0,0.00460715273067,0.0,0.00593687911867,0.00595763960216,1.0,0.00229913194195,0.0,0.00247225244385,0.140893712488,0.000507012852443,0.000943850811076,0.00402959111992,0.0,0.00570904179374,0.00142695323412,0.00142695323412,0.00151466816312,0.00220961476663,0.0,0.0,1.05744954767e-06,0.0219707240278,0.0001024,0.000158138295156,0.566191445574,7.55870966484e-07,0.0219750693015,0.000234450960967,0.566197559551,0.0,0.0,0.304727652076
"[[ matrixMul ]] void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",0.447021050034,0.446405586331,2.97812271057e-05,0.0126788466218,0.0209104768745,0.0,0.0,0.25,0.125,0.00533954077196,0.113128570621,0.0,0.0,0.000781639671278,0.000450683262233,0.00178493044408,0.00568439790154,0.237377935855,0.0194701749368,0.1236321508,0.0155443799769,0.0455321475728,0.0291771101698,0.0727092031109,0.0,0.0,0.886122450615,0.0813651915533,0.000487821407089,0.0,0.0,0.0,0.0,0.0201289637547,0.0,0.0301934503801,0.0,0.0,0.00555571715535,0.00557570390885,1.32,0.0150675910948,0.0,0.000573720430299,0.0,0.000103571049948,0.00425275307979,0.00123197648527,0.0,0.00384936338554,0.00034812239374,0.00034812239374,0.00327052182543,0.0104843965968,0.0,0.0,0.000966937531298,0.00044996042809,0.0,0.200649677128,0.0115166055723,0.0009675148371,0.000450049419294,0.200655984797,0.0115166055723,0.0,0.0,0.19250183848
"[[ histEqualizationNPP ]] void cub::DeviceHistogramInitKernel<int=1, int>(cub::ArrayWrapper<int, int=1>, cub::DeviceHistogramInitKernel<int=1, int, int*, int=1>)",0.041467550569,0.0312847165722,3.72265338821e-07,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,5.63354077791e-07,1.03671429732e-06,4.20676995489e-06,0.0,0.00459525186996,0.0,0.00367715891337,0.00500292015663,0.00409028863711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.38466955123e-08,1.06843010416e-07,0.0,0.0,0.0,3.60125712316e-08,0.0,1.28958157386e-08,1.20072017094e-08,1.53395584541e-07,0.0,1.13172621274e-07,6.79935403598e-08,6.79935403598e-08,4.64562759294e-08,8.45515854578e-08,0.0,0.0,0.0,5.62450535112e-07,0.0,0.0,0.00272435368249,0.0,5.62561774117e-07,0.00170658488531,0.00323791000875,0.0,0.0,0.0115317890788
"[[ histEqualizationNPP ]] void cub::DeviceHistogramSweepKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy, int=256, int=1, int=1, unsigned char*, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PassThruTransform, int>(int, cub::ArrayWrapper<int*, int>, int, int, int=256, int, int)",0.76544177802,0.784655484563,3.79814052533e-05,1.0,1.0,0.0,0.0,0.03125,0.125,0.00153211448025,0.00133839348002,0.0,0.0,2.50124694809e-05,2.7040995734e-05,0.000115950014691,0.000357124720813,0.0663768688912,0.020421456544,0.138285969656,0.0163038535212,0.0516981916225,0.0320497351297,0.0813272485359,0.0,0.0,0.183217281651,0.408033083468,3.12205700537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000424930618303,0.000427073243413,0.01576527,0.0,0.0,0.000106589317679,0.0,0.000123042416846,3.31734027086e-05,0.000220933956019,0.0,0.00040695148248,0.000427611375323,0.000427611375323,5.71102485426e-05,0.000218255825928,0.0,0.0,1.58919560593e-05,2.69976256854e-05,0.0,0.0561067197077,0.0120792885012,1.54802373936e-05,2.70029651576e-05,0.0577927563874,0.0121282200212,0.0,0.0,0.525947634282
"[[ histEqualizationNPP ]] void mapLUT_8u_C1R<unsigned char, int, SampleLUTLinear<int>>(int, unsigned char const *, int, unsigned char*, int, unsigned int, unsigned int, int const *, int const *, int)",0.179351390133,0.185892969027,8.87232390857e-06,0.0267818446904,0.0209104768745,0.0,0.0,0.25,0.125,1.06790815439e-05,0.000764685797179,0.0,0.0,5.15882183043e-05,0.000576874575658,0.000267666672639,0.00105890409436,0.105607003646,0.154076022746,0.403373726005,0.492046193882,0.168785663436,0.134405497655,0.118612931562,0.0,0.0,0.148047183995,0.00402086095441,3.21962128679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65228691651e-05,6.75202553364e-05,0.40188383,0.0,0.0,2.06395022724e-05,0.0,1.4707045702e-05,3.78022495981e-05,1.64257596063e-05,0.0,6.44000169548e-05,4.29311213832e-05,4.29311213832e-05,7.38345078772e-05,9.28940085563e-05,0.0,0.0,1.62394037678e-05,0.000575949347955,0.85473633,0.0830684034465,0.364549885343,1.62058735214e-05,0.000576063256696,0.0835157020442,0.364617165362,0.0,0.0,0.073806919586
