KernelName,sm_efficiency,achieved_occupancy,ipc,issued_ipc,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,issue_slot_utilization,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_load_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,dram_read_throughput,dram_write_throughput,tex_cache_throughput,shared_load_throughput,shared_store_throughput,gld_efficiency,gst_efficiency,cf_fu_utilization,tex_fu_utilization,ldst_fu_utilization,double_precision_fu_utilization,special_fu_utilization,single_precision_fu_utilization,dram_utilization,tex_utilization,shared_efficiency,shared_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_memory_throttle,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_write_throughput,l2_utilization,eligible_warps_per_cycle,flop_sp_efficiency,flop_dp_efficiency
"[[ nvgraph_SSSP ]] void nrm2_kernel<float, float, float, int=1, int=0, int=128, int=0>(cublasNrm2Params<float, float>)",0.262400303808,0.0449510043245,0.00664596812417,0.0330911270996,0.933319175449,0.615727718293,0.613656263694,0.0805365805366,0.0294077916483,0.0,0.08928575,0.0464285625,0.03125,2.17271668835e-06,0.326979038064,0.0,3.2256035142e-05,1.08422532684e-05,6.04789899612e-05,0.000135251821429,0.0,0.00052604762493,4.7424332442e-05,0.0011582259498,0.00184418843419,0.40714286,0.125,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.305316094444,0.1,0.36384026452,0.145223645087,0.0199426507974,0.0,0.508527932887,0.0648407937754,0.145608951211,0.00192694188781,0.0837217878313,0.164103946435,0.836681999645,0.98979592,9.81548062562e-05,0.00012525763831,0.00857786560085,0.000313144102342,0.296296300132,0.0,8.16355153329e-06,0.000492354670363,0.0
"[[ mergeSort ]] void mergeElementaryIntervalsKernel<unsigned int=1>(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int)",0.998844070599,0.954808970999,0.181588186148,0.678471359892,1.0,0.84700303051,0.728432413794,0.0001035001035,0.672186531003,0.0,0.0,0.11675175,0.12224284375,0.129131476021,0.526551235373,0.0,0.195243496208,0.315545122986,0.126234139247,0.30509258292,0.345455772687,0.320371552518,0.0710882541995,0.400011366538,0.284364641235,0.80555028,0.8257339,0.0,0.2,0.6,0.0,0.0,0.571428571429,0.666666666667,0.1,0.393317377778,0.5,0.0566048390797,0.316971765938,0.269169113274,0.0,0.334941255184,0.121806027521,0.000381111146431,0.00541519964225,0.0,0.495260754149,0.167823449255,0.45463556,0.204872592758,0.226038667722,0.204873038086,0.226038667722,0.0,0.333333333333,0.0315937407399,0.0,0.0
"[[ mergeSort ]] mergeRanksAndIndicesKernel(unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)",0.805437440193,0.732722819503,0.116427714256,0.439634587721,1.0,1.0,0.975795675838,0.0113062613063,0.446600673992,0.0,0.0,0.1964014375,0.27065278125,0.0,0.650550580212,0.0,0.137163736774,0.100297791489,0.215108590006,0.173398716263,0.109742127942,0.14738475709,0.196567062473,0.0,0.0,0.34060206,0.46455437,0.0,0.3,0.2,0.0,0.25,0.428571428571,0.222222222222,0.2,0.0,0.0,0.0806367568487,0.129913175018,0.657696716199,0.0,0.0,0.157344414992,0.0556121244107,0.00436114322156,0.0,0.536254692369,0.708622222197,0.56545249,0.349112013769,0.128468592823,0.350228160062,0.128554214775,0.135802462264,0.166666666667,0.025107319616,0.0,0.0
"[[ mergeSort ]] void generateSampleRanksKernel<unsigned int=1>(unsigned int*, unsigned int*, unsigned int*, unsigned int, unsigned int, unsigned int)",0.933913969076,0.887467239185,0.0107002319122,0.0481113914416,1.0,1.0,0.985607835433,0.00672300672301,0.0485943016906,0.0,0.0,0.5962169375,0.125,0.0,0.110325071863,0.0,0.0429408452608,0.0154272447599,0.178939978545,0.0123166307094,0.544139446448,0.0433305703381,0.0251999662977,0.0,0.0,0.125,1.0,0.0,0.1,0.2,0.0,0.25,0.0,0.555555555556,0.1,0.0,0.0,0.00428402012706,0.0495143928611,0.958603295543,3.80279505436e-06,0.0,0.0113138191656,0.00286135301268,0.0232670827677,0.0,0.121596094883,0.093646578261,0.05137126,0.290411908942,0.00912521297541,0.290444016763,0.00913133351986,0.0,0.166666666667,0.00113275543233,0.0,0.0
"[[ mergeSort ]] void mergeSortSharedKernel<unsigned int=1>(unsigned int*, unsigned int*, unsigned int*, unsigned int*, unsigned int)",0.999970372151,0.997206521317,0.189664582917,0.708796513787,1.0,1.0,0.971288186992,1.8000018e-05,0.681671312208,0.0,0.0,0.25,0.125,0.557964325023,0.572213308029,0.0,0.0490707523144,0.0805380975116,0.0255572306168,0.0642991033413,0.0874814735337,0.0816288067878,0.0150304419995,0.441178372558,0.366725331056,1.0,1.0,0.0,0.1,0.4,0.0,0.0,0.571428571429,0.222222222222,0.1,0.345479544444,0.6,0.0774957948229,0.236451209934,0.0143591090597,6.91841837084e-05,0.210695128394,0.711402949393,9.57988197046e-05,0.00439188573283,0.0,0.526289319891,0.0,0.0,0.0414782889272,0.0476382726707,0.0414783113316,0.0476382726707,0.0,0.0,0.0438938272114,0.0,0.0
"[[ conjugateGradient ]] void reduce_1Block_kernel<float, float, float, int=128, int=7>(float*, int, float*)",0.0288334537467,0.0458140717786,0.0067261853558,0.0327510905227,1.0,0.786431619063,0.72634409388,0.0749993249993,0.0309339178862,0.0,0.0,0.25,0.03125,6.6286271848e-07,0.572213308029,0.0,0.000922522522535,1.08422532684e-05,0.000480471966408,9.29856233543e-05,0.00522143850797,0.0074505520011,0.000282569975275,0.000865937761247,0.00137761318237,1.0,0.125,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.1,0.380824372222,0.1,0.487560645275,0.17581186661,0.0501359384152,0.0,0.160052504344,0.0602914933329,0.381200947586,0.00425882304466,0.0,0.505237747095,0.836681999645,1.0,0.00077978539001,6.88916991002e-05,0.0043618783009,0.000519819206209,0.728395062527,0.0,5.02296104135e-05,6.50023952686e-05,0.0
"[[ conjugateGradient ]] void scal_kernel_val<float, float, int=0>(cublasScalParamsVal<float, float>)",0.971911427906,0.86644924857,0.0685372950634,0.261421904302,1.0,1.0,0.910238434674,0.00344025344025,0.248829912582,0.0,0.0,0.25,0.125,0.0,0.572213308029,0.0,0.293284195061,0.481357019944,0.15274947817,0.384300420866,0.522912073779,0.484195299998,0.0898333707012,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.1,0.0,0.0,0.0417154955484,0.0741155655281,0.826489286947,0.0,0.0,0.13317844269,0.00591232919936,0.00775659671974,0.0,0.526289319891,0.0,1.0,0.247905850365,0.284722605532,0.248001962555,0.284740954031,0.0126419752479,0.333333333333,0.0109010189157,0.00946264857573,0.0
"[[ conjugateGradient ]] void axpy_kernel_val<float, float, int=0>(cublasAxpyParamsVal<float, float, float>)",0.981222036205,0.888516198091,0.0702379589267,0.267237394725,1.0,1.0,0.882027659065,0.0015075015075,0.267705874163,0.0,0.0,0.25,0.125,0.0,0.572213308029,0.0,0.396327098086,0.325233680014,0.206416705833,0.259656419104,0.706635514856,0.327888623356,0.121395560077,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.2,0.0,0.0,0.0373392985226,0.0704310810541,0.879410436915,0.0,0.0,0.0754061755975,0.00379921121828,0.00139028561635,0.0,0.526289319891,0.0,1.0,0.335005458624,0.192375673239,0.335063815771,0.192381793784,0.0126419752479,0.333333333333,0.011150743637,0.0127956518894,0.0
"[[ conjugateGradient ]] void copy_kernel<float, int=0>(cublasCopyParams<float>)",0.970826753791,0.873233265173,0.0958091776633,0.360931797528,1.0,1.0,0.90010406606,0.003402003402,0.369956426947,0.0,0.0,0.25,0.125,0.0,0.572213308029,0.0,0.291639894713,0.478658287694,0.151893086914,0.382145837269,0.519946982942,0.482413009919,0.0893297191398,0.0,0.0,1.0,1.0,0.0,0.2,0.2,0.0,0.0,0.285714285714,1.0,0.1,0.0,0.0,0.0685111371197,0.0971152916705,0.768795400175,0.0,0.0,0.153957791072,0.00590998506791,0.00653173432972,0.0,0.526289319891,0.0,0.0,0.246515964094,0.283126305808,0.246553681165,0.283138533763,0.0126419752479,0.333333333333,0.0168835314003,0.0,0.0
"[[ conjugateGradient ]] void dot_kernel<float, float, float, int=128, int=0, int=0>(cublasDotParams<float, float>)",0.939111749453,0.998544531216,0.0559777358044,0.216231097291,1.0,0.998902401998,0.976072279698,0.00939825939826,0.200560611462,0.0,0.0,0.25,0.03125,6.00995531421e-05,0.572213308029,0.0,0.730340830942,4.23525488806e-05,0.380379109039,0.000346582794073,0.95753402714,0.0462032065551,0.223704446775,0.00282795347954,0.00439876029558,1.0,0.125,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.2,0.305316094444,0.1,0.0309750808046,0.0322454270204,0.946957486942,0.0,0.0167582930297,0.0170964650004,0.00622046596389,0.000265804974955,0.0,0.526192966842,0.221474644996,0.98345588,0.617338976322,0.000256778163132,0.61753164518,0.000275566809535,0.0126419752479,0.333333333333,0.00722654381497,0.0252260958455,0.0
"[[ conjugateGradient ]] void csrMv_kernel<float, float, float, int=128, int=1, int=2>(cusparseCsrMvParams<float, float, float>)",0.997301556527,0.928551292763,0.163150079799,0.610287268739,1.0,0.88583320641,0.660302785639,0.00011025011025,0.607501873439,0.0,0.0,0.10937490625,0.03125,0.0289609140789,0.599461991315,0.0,0.283670387114,0.0653383201028,0.207358406799,0.0521640754654,0.56784895768,0.0725286525996,0.24390069723,0.148621397654,0.109174340823,0.71250071,1.0,0.0,0.3,0.4,0.0,0.0,0.428571428571,0.666666666667,0.3,0.3125,0.2,0.0486005273465,0.137956951784,0.782156454193,5.10375125717e-06,0.0,0.0804785639263,0.000190222079518,0.000660203038988,0.0,0.65522251944,0.288633770417,0.75,0.411007270293,0.0386476065995,0.410986697382,0.0386476065995,0.0,0.333333333333,0.0316420244149,0.0210684708263,0.0
"[[ concurrentKernels ]] sum(long*, int)",0.0205471711182,1.5320724037e-05,0.00075922365332,0.0127254228968,1.0,0.532132929532,0.527970620781,0.0569610569611,0.012106529148,0.0,0.0,0.0625,0.03125,6.26037011897e-07,0.0,0.0,0.000161280162181,3.17644144361e-05,8.3998595994e-05,0.000101438868287,0.0,0.0,9.88006912062e-05,0.000856907123947,0.00133338804083,1.0,0.25,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.1,0.187978927778,0.1,0.130784940013,0.375736175658,0.14658561255,0.0,0.10593243451,0.0809876980866,0.353398959129,0.0238039633201,0.0,0.736805047847,0.836681999645,1.0,0.000136326117894,7.51545856127e-05,0.00225727202113,0.000544870739125,0.765432100044,0.0,-0.000566888216881,0.0,0.0
"[[ concurrentKernels ]] clock_block(long*, long)",0.142699329422,2.55345400617e-05,0.00636125550461,0.0313444527276,1.0,-0.0322580645161,0.0,2.25000225e-06,0.0281964463601,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391523844605,0.797960795404,0.0,0.0,0.0,0.0,3.38781076581e-05,3.25207388597e-06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.94983618307e-05,0.0,0.0
"[[ SobolQRNG ]] sobolGPU_kernel(unsigned int, unsigned int, unsigned int*, float*)",0.966386462881,0.500330927639,0.141842084884,0.581807178178,1.0,1.0,0.999764655494,0.00019575019575,0.576904479874,0.0,0.0,0.25,0.125,0.0115522241548,0.572213308029,0.0,0.000187084986236,0.957213167007,9.74383703665e-05,0.764209116514,3.45028982141e-05,0.96789784027,5.73044003194e-05,0.0910608844165,6.41264559278e-05,1.0,1.0,0.0,0.3,0.2,0.0,0.75,0.571428571429,1.0,0.1,0.555555555556,0.1,0.129567473313,0.801759348175,0.000216940196795,0.0,0.000380204179082,0.194299812969,0.00172006258066,0.000166528611057,0.0,0.526289319891,0.836681999645,0.0001024,0.000158138295156,0.566191445574,0.000234450960967,0.566197559551,0.0,0.333333333333,0.0290784624396,0.0207224814705,0.0
"[[ matrixMul ]] void matrixMulCUDA<int=32>(float*, float*, float*, int, int)",0.975643588479,0.99066865768,0.118743547674,0.446405586331,1.0,1.0,0.997853935572,0.00042075042075,0.318110507165,0.0,0.0,0.25,0.125,0.113128570621,0.572213308029,0.0,0.237377935855,0.0194701749368,0.1236321508,0.0155443799769,0.0455321475728,0.0291771101698,0.0727092031109,0.886122450615,0.0813651915533,1.0,1.0,0.0,0.1,0.8,0.0,0.0,0.285714285714,0.111111111111,0.1,0.733333333333,0.9,0.035150200927,0.510140073275,0.0901539271035,0.0,0.174830200438,0.330350842323,0.00104134742146,0.00125805597175,0.0,0.526289319891,0.746632836044,0.0,0.200649677128,0.0115166055723,0.200655984797,0.0115166055723,0.0,0.166666666667,0.0180169445239,0.246628174794,0.0
"[[ histEqualizationNPP ]] void cub::DeviceHistogramInitKernel<int=1, int>(cub::ArrayWrapper<int, int=1>, cub::DeviceHistogramInitKernel<int=1, int, int*, int=1>)",0.0,0.108971203167,0.00902584358375,0.0312847165722,1.0,0.998216140853,0.925115213415,0.321428571429,0.034304816273,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.00459525186996,0.0,0.00367715891337,0.00500292015663,0.00409028863711,0.0,0.0,0.0,0.0,0.99609375,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.0,0.0,0.0,0.0812626897902,0.11065659144,0.0,0.0,0.0,0.0919809673752,1.01182890952,0.0565236393892,0.0,0.526289319891,0.0,0.0,0.0,0.00272435368249,0.00170658488531,0.00323791000875,0.839506175077,0.0,0.000179662890427,0.0,0.0
"[[ histEqualizationNPP ]] void cub::DeviceHistogramSweepKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy, int=256, int=1, int=1, unsigned char*, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PassThruTransform, int>(int, cub::ArrayWrapper<int*, int>, int, int, int=256, int, int)",0.867109457656,0.776939450456,0.204888510682,0.784655484563,1.0,1.0,0.672561809649,0.00366975366975,0.77374365518,0.0,0.0,0.03125,0.125,0.00133839348002,0.858319962043,0.0,0.0663768688912,0.020421456544,0.138285969656,0.0163038535212,0.0516981916225,0.0320497351297,0.0813272485359,0.183217281651,0.408033083468,0.25,1.0,1.0,0.2,0.2,0.0,0.0,0.571428571429,0.111111111111,0.1,0.00875848333333,0.4,0.191860397111,0.148727621331,0.0909279264027,0.0,0.0698212644289,0.74258082969,0.0283852843688,8.16703087224e-05,0.0,0.766878724773,0.464505581765,0.0,0.0561067197077,0.0120792885012,0.0577927563874,0.0121282200212,0.074074075033,0.0,0.0508829717415,0.0,0.0
"[[ histEqualizationNPP ]] void mapLUT_8u_C1R<unsigned char, int, SampleLUTLinear<int>>(int, unsigned char const *, int, unsigned char*, int, unsigned int, unsigned int, int const *, int const *, int)",0.806533113931,0.354125258154,0.0463286860646,0.185892969027,1.0,1.0,0.994623659577,0.0260932760933,0.183281566562,0.0,0.0,0.25,0.125,0.000764685797179,0.999205813706,0.0,0.105607003646,0.154076022746,0.403373726005,0.492046193882,0.168785663436,0.134405497655,0.118612931562,0.148047183995,0.00402086095441,0.13636364,0.25,0.0,0.4,0.2,0.0,0.0,0.0,0.333333333333,0.2,0.223268794444,0.2,0.19972489876,0.146289190773,0.648907033228,0.0,0.0086741052007,0.0648383020386,0.0661583992213,0.000146904027263,0.0,0.72567200778,0.0343414286054,0.85473633,0.0830684034465,0.364549885343,0.0835157020442,0.364617165362,0.111111112549,0.333333333333,0.00631780036286,0.0,0.0
"[[ histEqualizationNPP ]] void cub::DeviceHistogramAggregateKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy, int=1, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::ScaleTransform, unsigned char, bool=0>(cub::ArrayWrapper<int, int=1>, cub::DeviceHistogramAggregateKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy<unsigned char**, int=1>, int=1, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::ScaleTransform, unsigned char, bool=0>, cub::DeviceHistogramAggregateKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy<int, int=1>, int=1, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::ScaleTransform, unsigned char, bool=0>, cub::DeviceHistogramAggregateKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy<unsigned char*, int=1>, int=1, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::ScaleTransform, unsigned char, bool=0>, int, cub::DeviceHistogramAggregateKernel<cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::PtxHistogramSweepPolicy<int, int=1>, int=1, int, cub::DeviceHistogramDispatch<int=1, int=1, unsigned char*, int, int, int>::ScaleTransform, unsigned char, bool=0>)",0.0805204839929,0.108677045266,0.068687409609,0.268679982333,1.0,0.999973105349,0.988287556613,0.0109057609058,0.257336253916,0.0,0.0,0.25,0.0,0.0,0.572213308029,0.0,0.0513576539656,0.0,0.0267483041207,0.0,0.0962644346466,0.0331610421029,0.0157309232639,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.25,0.142857142857,0.222222222222,0.1,0.0,0.0,0.0816365618739,0.169690008776,0.553409498922,0.0,0.0,0.0595518333331,0.183483466884,0.00758449312488,0.0,0.537029916537,0.0,0.0,0.0434113501289,0.0,0.0458657486488,0.00232352922808,0.320987649846,0.0,0.0108021782498,0.0,0.0
"[[ reduction ]] void reduce6<int, unsigned int=256, bool=1>(int*, int*, unsigned int)",0.790662215314,1.0,0.044690527234,0.173335131725,1.0,0.999916534943,0.998708191021,0.000546750546751,0.157943401411,0.0,0.0,0.25,0.03125,1.64979165488e-05,0.572213308029,0.0,0.563378062813,0.0,0.293420874893,1.69064810025e-05,1.0,0.00739687366789,0.172563510799,7.62587135769e-05,0.000336111081265,1.0,0.125,0.0,0.2,0.2,0.0,0.0,0.142857142857,1.0,0.2,0.555555555556,0.1,0.0280634159234,0.0178907067242,0.979062211744,0.0,0.00836562356722,0.0075038572085,0.000733306615526,7.49739201296e-06,0.0,0.526281288716,0.00372495009652,0.95095916,0.47620949267,1.25257664578e-05,0.476164614023,1.25257664578e-05,0.0,0.333333333333,0.00637147587678,0.0,0.0
"[[ reduction ]] void reduce6<int, unsigned int=32, bool=1>(int*, int*, unsigned int)",0.0304098944893,2.55345400617e-05,0.000397441011029,0.00984105857873,1.0,0.947733771988,0.896668030073,0.0569610569611,0.00863035205862,0.0,0.0,0.25,0.03125,0.0,0.572213308029,0.0,0.000574157374118,1.08422532684e-05,0.000299035000047,8.45323872849e-05,0.00397933418432,0.00603344412594,0.000175865229352,0.0,9.72953132417e-05,1.0,0.125,0.0,0.1,0.2,0.0,0.0,0.0,0.111111111111,0.1,0.555555555556,0.1,0.242348068547,0.198659171088,0.246802789932,0.0,0.0515742023713,0.0981886070465,0.398891902014,0.0181333557273,0.0,0.495331129556,0.0,0.0,0.000485320976959,6.26288191549e-05,0.00288429202478,0.000488504799915,0.679012337209,0.0,-0.000680826031788,0.0,0.0
"[[ jpegNPP ]] void BlockAssembleKernel<ScanOrderInterleaved>(ScanOrderInterleaved, unsigned int*, int const *, unsigned int const *, int, int const *, int, int, int)",0.888986500659,0.777864822188,0.134961407926,0.508386577799,0.950187653634,0.821962991217,0.783078429602,0.0043695043695,0.484169426439,0.418488289521,0.928571375,0.3064071875,0.0,0.0,0.599810549329,0.377415458937,0.0696024710525,0.0,0.065413906921,0.0,0.225841228104,0.305840662243,0.063074207328,0.0,0.0,0.55421859,0.0,1.0,0.2,0.2,0.0,0.25,0.428571428571,0.555555555556,0.1,0.0,0.0,0.101887274739,0.226106318345,0.427317204874,0.129454215515,0.0,0.337527799744,0.0177507276487,0.00729816644229,0.751805876967,0.62374130278,0.553040275646,0.28682488,0.227920226389,0.182271882399,0.442076791376,0.427698576451,0.0370370375165,0.666666666667,0.0263727113563,0.0,0.0
"[[ jpegNPP ]] void IDCTKernel<ZigzagToPosLinearMemory, uchar2>(short const *, int, unsigned char*, int, int, uchar2 const *, ZigzagToPosLinearMemory)",0.984085432779,0.972194928636,0.105331387565,0.395431184219,1.0,1.0,0.977498457703,0.00132525132525,0.389560506943,0.0,0.0,0.240384625,0.125,0.0141410713276,0.572213308029,0.0,0.197253198889,0.0761746168974,0.151082630572,0.0608154366096,0.165618404848,0.0791965056961,0.0924075911739,0.173259671562,0.381821911337,0.68,1.0,0.0,0.2,0.4,0.0,0.25,0.285714285714,0.333333333333,0.2,0.277777777778,0.4,0.0155010894996,0.0694178393771,0.888163240787,0.00110828125339,0.0367962912677,0.0181472545048,0.00296767513857,0.0129272820579,0.0,0.526289319891,0.568943759759,0.0,0.245200628218,0.045057274538,0.24520656565,0.045057274538,0.0,0.166666666667,0.0165132043568,0.108310222796,0.0
"[[ jpegNPP ]] void DCTKernel<ZigzagToPosLinearMemory, uchar2>(unsigned char const *, int, short*, int, int, uchar2 const *, ZigzagToPosLinearMemory)",0.938387599048,0.914041545718,0.115928332713,0.437331366996,0.972570751192,0.97928137923,0.948224353106,0.00553500553501,0.420481193857,0.0,0.0,0.238636375,0.125,0.00353526783189,0.572213308029,0.0,0.136798334441,0.138162789683,0.115091202172,0.11030485902,0.0754975471483,0.130211878577,0.0709107231107,0.157128774596,0.346273362415,0.61904762,1.0,0.0,0.2,0.2,0.0,0.25,0.285714285714,0.222222222222,0.1,0.277777777778,0.3,0.0481749642655,0.150277679357,0.726085741029,0.0,0.0530692858802,0.0773961730267,0.0125383525981,0.00213049287695,0.0,0.526289319891,0.677314000111,0.0,0.186788083899,0.081723269499,0.186993166189,0.0817416179981,0.0126419752479,0.166666666667,0.0210324300389,0.186932946622,0.0
"[[ jpegNPP ]] ByteStuffingKernel(unsigned char*, int const *, unsigned char const *, int)",0.768437452286,0.846745776076,0.14876960402,0.575469199119,1.0,0.996197294485,0.875646725135,0.0172912672913,0.548290036756,0.0,0.0,0.2811255,0.0883104375,0.0,0.572213308029,0.0,0.235235938278,0.193946981433,0.137839726659,0.777937370654,0.420717457459,0.233165238773,0.0720685425776,0.0,0.0,0.88884759,0.19904215,0.0,0.3,0.2,0.0,0.0,0.428571428571,0.666666666667,0.1,0.0,0.0,0.0480517082122,0.197268564542,0.405194090478,0.000399627059222,0.0,0.165267655611,0.0628294583948,0.306026064075,0.0,0.512141357775,0.0929529019487,0.87350876,0.223707963266,0.576362509866,0.225590894319,0.576460372906,0.160493824923,0.666666666667,0.0306281546757,0.0,0.0
